,lat,lon,sz,names,len_cat
4159,52.2220959,0.1193278,2,Carlton Way (864),a
4160,52.2219895,0.1168784,2,Colwyn Close (237),a
4161,52.2193978,0.1164189,2,Darwin Drive (162),a
4162,52.2222809,0.1109309,2,Belmore Close (401),a
4163,52.2226608,0.1113998,2,Belmore Close (405),a
4164,52.2226637,0.1115599,2,Belmore Close (408),a
4165,52.2146084,0.1179633,2,Fisher Street (384),a
4166,52.2152275,0.1185239,2,Fisher Street (391),a
4167,52.216377,0.119503,2,Victoria Park (002),a
4168,52.2223375,0.1195026,2,Carlton Way (865),a
4169,52.2240565,0.1186838,2,Cockerell Road (990),a
4170,52.2244787,0.1209927,2,Brimley Road (256),a
4171,52.2218562,0.1168283,2,Colwyn Close (236),a
4172,52.2201626,0.1164988,2,Darwin Drive (172),a
4173,52.2204034,0.113391,2,Darwin Drive (176),a
4174,52.2207712,0.1133307,2,Francis Darwin Court (253),a
4175,52.2192886,0.1193086,2,Bateson Road (929),a
4176,52.2161681,0.1159253,2,Harvey Goodwin Avenue (431),a
4177,52.2176393,0.1111006,2,Linden Close (006),a
4178,52.2166428,0.1127578,2,Bermuda Road (304),a
4179,52.2197235,0.1093797,2,Nursery Walk (209),a
4180,52.2154536,0.1101447,2,North Street (426),a
4181,52.221972,0.1101237,2,Carisbrooke Road (506),a
4182,52.2251329,0.1105916,2,Tavistock Road (788),a
4183,52.2245813,0.1179857,2,Ferrars Way (686),a
4184,52.2229751,0.1097574,2,Carisbrooke Road (524),a
4185,52.2230782,0.10954,2,Carisbrooke Road (529),a
4186,52.2230253,0.1109461,2,Lexington Close (744),a
4187,52.2151163,0.1188787,2,Holland Street (729),a
4188,52.2151676,0.118897,2,Holland Street (731),a
4189,52.2162429,0.1195191,2,Victoria Park (000),a
4190,52.2163119,0.1195049,2,Victoria Park (001),a
4191,52.2168848,0.1198488,2,Victoria Park (014),a
4192,52.2163535,0.1167348,2,Stretten Avenue (311),a
4193,52.2183424,0.1189285,2,Garden Walk (821),a
4194,52.2158077,0.1109684,2,Canterbury Street (171),a
4195,52.2168778,0.1096979,2,Canterbury Close (740),a
4196,52.2140756,0.1145686,2,Magrath Avenue (498),a
4197,52.2221938,0.0971781,2,Howes Place (545),a
4198,52.2188117,0.106805,2,Richmond Road (910),a
4199,52.2188844,0.1069079,2,Richmond Road (911),a
4200,52.2179165,0.1070464,2,Halifax Road (626),a
4201,52.2151651,0.1083843,2,Benson Street (229),a
4202,52.2194023,0.1029328,2,Sherlock Road (910),a
4203,52.219571,0.1063138,2,Oxford Road (066),a
4204,52.2201336,0.1086092,2,Richmond Road (916),a
4205,52.2180665,0.1072618,2,Halifax Road (627),a
4206,52.2157354,0.1074987,2,Priory Street (492),a
4207,52.2199731,0.1068623,2,Oxford Road (071),a
4208,52.2185474,0.1049086,2,Oxford Road (057),a
4209,52.2229903,0.0985698,2,Plymouth Close (711),a
4210,52.2244535,0.0987559,2,Lawrence Weaver Road (854),a
4211,52.2195011,0.108823,2,Greengates Court (822),a
4212,52.2150046,0.0980117,2,Churchill Road (406),a
4213,52.2180959,0.1028743,2,Marion Close (487),a
4214,52.2175953,0.1036219,2,Huntingdon Road (905),a
4215,52.2163735,0.1074558,2,Piggy Lane (738),a
4216,52.223567,0.100092,2,Falmouth Avenue (790),a
4217,52.2240669,0.0992409,2,Falmouth Avenue (787),a
4218,52.2169265,0.1073126,2,St Stephen's Place (809),a
4219,52.2181588,0.102454,2,Huntingdon Road (903),a
4220,52.2138488,0.1049886,2,Storey's Way (846),a
4221,52.2133994,0.1039585,2,Churchill Road (198),a
4222,52.2148464,0.0986434,2,Churchill Road (215),a
4223,52.2239483,0.0994027,2,Falmouth Avenue (788),a
4224,52.2146991,0.1026876,2,Storey's Way (867),a
4225,52.2167168,0.1078729,2,Piggy Lane (736),a
4226,52.221055,0.1083542,2,Windsor Road (775),a
4227,52.2192578,0.1082915,2,Seaby's Yard (958),a
4228,52.2238001,0.0996705,2,Falmouth Avenue (789),a
4229,52.217171,0.1045281,2,Huntingdon Road (910),a
4230,52.2210769,0.1083146,2,Windsor Road (777),a
4231,52.2170077,0.1074214,2,St Stephen's Place (780),a
4232,52.2185354,0.1017545,2,Huntingdon Road (898),a
4233,52.2180095,0.1027548,2,Huntingdon Road (906),a
4234,52.2185826,0.1016597,2,Huntingdon Road (899),a
4235,52.2241124,0.0980108,2,Lawrence Weaver Road (699),a
4236,52.2169265,0.1073126,2,St Stephen's Place (865),a
4237,52.2172122,0.1044401,2,Huntingdon Road (244),a
4238,52.2143236,0.1039176,2,Storey's Way (862),a
4239,52.2144333,0.1001392,2,Churchill Road (213),a
4240,52.2134606,0.1037359,2,Churchill Road (199),a
4241,52.2141059,0.1046479,2,Storey's Way (854),a
4242,52.2136907,0.1048949,2,Storey's Way (844),a
4243,52.2166327,0.1069243,2,Westfield Lane (705),a
4244,52.216097,0.1079779,2,Westfield Lane (702),a
4245,52.213998,0.1049106,2,Storey's Way (850),a
4246,52.2135183,0.1035264,2,Churchill Road (201),a
4247,52.2134717,0.1036956,2,Churchill Road (200),a
4248,52.2141649,0.1010955,2,Churchill Road (211),a
4249,52.2147327,0.0990472,2,Churchill Road (214),a
4250,52.2164489,0.1059499,2,Huntingdon Road (070),a
4251,52.218382,0.1020395,2,Huntingdon Road (908),a
4252,52.2175953,0.1036219,2,Huntingdon Road (904),a
4253,52.217171,0.1045281,2,Huntingdon Road (909),a
4254,52.2195085,0.1077553,2,Seaby's Yard (991),a
4255,52.2155897,0.1089629,2,Westfield Lane (699),a
4256,52.2159033,0.108362,2,Westfield Lane (701),a
4257,52.2236015,0.1072531,2,Arundel Close (105),a
4258,52.217171,0.1045281,2,Richmond Road (907),a
4259,52.2165878,0.108621,2,Priory Street (705),a
4260,52.2192201,0.1039156,2,Sherlock Close (351),a
4261,52.2232623,0.106845,2,Arundel Close (103),a
4262,52.2245728,0.0975198,2,Shrewsbury Road (122),a
4263,52.2195552,0.1044544,2,Sherlock Close (355),a
4264,52.2225733,0.097692,2,Howes Place (548),a
4265,52.2224485,0.0979196,2,Howes Place (549),a
4266,52.2214792,0.103009,2,Woodlark Road (044),a
4267,52.2166099,0.1085812,2,Canterbury Street (181),a
4268,52.216883,0.108188,2,Canterbury Street (196),a
4269,52.2172434,0.1086306,2,Canterbury Street (200),a
4270,52.2168202,0.1062769,2,St Christopher's Avenue (499),a
4271,52.2214926,0.1090126,2,Warwick Road (876),a
4272,52.2237642,0.1079248,2,Tavistock Road (772),a
4273,52.224164,0.1069843,2,Tavistock Road (776),a
4274,52.2232623,0.106845,2,Cliveden Close (442),a
4275,52.2229852,0.1074047,2,Cliveden Close (445),a
4276,52.2156607,0.0995574,2,Storey's Way (875),a
4277,52.2158141,0.1085323,2,Westfield Lane (700),a
4278,52.2164313,0.1073353,2,Westfield Lane (704),a
4279,52.2166408,0.106892,2,Westfield Lane (706),a
4280,52.2235137,0.0971575,2,Lawrence Weaver Road (971),a
4281,52.223567,0.100092,2,Beagle Road (693),a
4282,52.2232612,0.098938,2,Plymouth Close (710),a
4283,52.222946,0.0985524,2,Plymouth Close (712),a
4284,52.2158623,0.0988766,2,Storey's Way (876),a
4285,52.2237505,0.097489,2,Lawrence Weaver Road (135),a
4286,52.2166299,0.1068535,2,Westfield Lane (707),a
4287,52.2245251,0.1087854,2,Fontwell Avenue (887),a
4288,52.2179165,0.1070464,2,Canterbury Street (163),a
4289,52.2173213,0.1087354,2,Canterbury Street (202),a
4290,52.2238688,0.1075746,2,Arundel Close (107),a
4291,52.2238001,0.0996705,2,Falmouth Close (833),a
4292,52.2201435,0.1087156,2,Richmond Road (923),a
4293,52.2219747,0.1066988,2,Windsor Road (680),a
4294,52.2151651,0.1083843,2,Huntingdon Road (077),a
4295,52.2249941,0.0987982,2,Randal Way (802),a
4296,52.219219,0.103871,2,Sherlock Close (350),a
4297,52.2192245,0.1039511,2,Sherlock Close (352),a
4298,52.2192457,0.1040164,2,Sherlock Close (354),a
4299,52.2248095,0.0994867,2,Galton Road (148),a
4300,52.2180968,0.1072692,2,Halifax Road (628),a
4301,52.2253843,0.0982493,2,Randal Way (799),a
4302,52.222946,0.0985524,2,Falmouth Close (828),a
4303,52.2185354,0.1017545,2,Huntingdon Road (907),a
4304,52.2180095,0.1027548,2,Huntingdon Road (902),a
4305,52.2192548,0.1074215,2,Seaby's Yard (992),a
4306,52.2220498,0.1065737,2,Windsor Road (679),a
4307,52.2194632,0.1030798,2,Sherlock Close (340),a
4308,52.2206893,0.1091479,2,Windsor Road (771),a
4309,52.2246806,0.0992342,2,Lawrence Weaver Road (139),a
4310,52.2203993,0.0976995,2,Horse Chestnut Avenue (306),a
4311,52.2243854,0.0989185,2,Falmouth Avenue (043),a
4312,52.2241997,0.0981366,2,Lawrence Weaver Road (136),a
4313,52.2250632,0.0986988,2,Shrewsbury Road (798),a
4314,52.2172122,0.1044401,2,Huntingdon Road (243),a
4315,52.2168845,0.1051217,2,Huntingdon Road (068),a
4316,52.2170573,0.1074879,2,St Stephen's Place (778),a
4317,52.2171319,0.1075865,2,St Stephen's Place (779),a
4318,52.2203856,0.0976864,2,Horse Chestnut Avenue (618),a
4319,52.2189044,0.1022476,2,Sherlock Road (907),a
4320,52.2194753,0.1030403,2,Sherlock Road (911),a
4321,52.2209689,0.1082443,2,Oxford Road (710),a
4322,52.221055,0.1083542,2,Windsor Road (763),a
4323,52.2190463,0.1055892,2,Oxford Road (062),a
4324,52.2205162,0.1076113,2,Oxford Road (073),a
4325,52.2176691,0.10372,2,Oxford Road (488),a
4326,52.2176288,0.1051625,2,Richmond Road (908),a
4327,52.2195085,0.1077553,2,Richmond Road (913),a
4328,52.218548,0.1064403,2,Halifax Road (630),a
4329,52.2167923,0.1055206,2,Halifax Road (490),a
4330,52.216308,0.1064116,2,Westfield Road (493),a
4331,52.2244711,0.0988036,2,Lawrence Weaver Road (138),a
4332,52.2168506,0.1081105,2,Piggy Lane (733),a
4333,52.2192546,0.1003231,2,Huntingdon Road (232),a
4334,52.2178302,0.1031302,2,Huntingdon Road (235),a
4335,52.2192768,0.1059036,2,Oxford Road (064),a
4336,52.2236128,0.1082863,2,Cliveden Close (436),a
4337,52.224127,0.1068072,2,Stratfield Close (972),a
4338,52.2156062,0.0997549,2,Storey's Way (874),a
4339,52.2163735,0.1074558,2,Westfield Lane (703),a
4340,52.2181269,0.1072416,2,Halifax Road (629),a
4341,52.218548,0.1064403,2,Richmond Road (909),a
4342,52.2152422,0.1084893,2,Benson Street (491),a
4343,52.2162418,0.1063225,2,Westfield Road (219),a
4344,52.2194535,0.1031302,2,Sherlock Close (341),a
4345,52.2241253,0.1070012,2,Tavistock Road (775),a
4346,52.215728,0.0999567,2,Storey's Way (872),a
4347,52.217916,0.1009388,2,All Souls Lane (184),a
4348,52.2186128,0.1049978,2,Oxford Road (060),a
4349,52.221055,0.1083542,2,Oxford Road (078),a
4350,52.2201462,0.1086643,2,Richmond Road (919),a
4351,52.2196611,0.1079599,2,Richmond Road (915),a
4352,52.2186091,0.101853,2,Sherlock Road (486),a
4353,52.2156616,0.107401,2,Priory Street (707),a
4354,52.2191007,0.1025099,2,Sherlock Road (908),a
4355,52.2194505,0.1031747,2,Sherlock Close (342),a
4356,52.2241651,0.099518,2,Patagonia Way (140),a
4357,52.215322,0.1080711,2,Huntingdon Road (076),a
4358,52.2156902,0.107347,2,Huntingdon Road (904),a
4359,52.2175117,0.1038004,2,Huntingdon Road (236),a
4360,52.2178302,0.1031302,2,Huntingdon Road (241),a
4361,52.217936,0.1040746,2,Oxford Road (056),a
4362,52.2200336,0.1089772,2,Nursery Walk (202),a
4363,52.2194232,0.1033834,2,Sherlock Close (346),a
4364,52.219231,0.1039887,2,Sherlock Close (353),a
4365,52.2171136,0.1084781,2,Canterbury Street (198),a
4366,52.2197447,0.1025393,2,Eachard Road (490),a
4367,52.2194353,0.103335,2,Sherlock Close (345),a
4368,52.2194111,0.10342,2,Sherlock Close (347),a
4369,52.2165878,0.108621,2,Canterbury Street (179),a
4370,52.2167122,0.1070253,2,St Stephen's Place (349),a
4371,52.2166299,0.1068535,2,Westfield Road (217),a
4372,52.2234515,0.1086821,2,Tavistock Road (769),a
4373,52.2238688,0.1075746,2,Tavistock Road (773),a
4374,52.2240931,0.1070343,2,Tavistock Road (774),a
4375,52.220447,0.0977474,2,Horse Chestnut Avenue (305),a
4376,52.2194456,0.1032548,2,Sherlock Close (343),a
4377,52.2194419,0.1032989,2,Sherlock Close (344),a
4378,52.2215987,0.1050978,2,Hoadly Road (560),a
4379,52.2201435,0.1087156,2,Nursery Walk (200),a
4380,52.2215221,0.1089509,2,Warwick Road (875),a
4381,52.2194753,0.1030403,2,Sherlock Close (339),a
4382,52.2192252,0.1038319,2,Sherlock Close (349),a
4383,52.2242592,0.0996969,2,Patagonia Way (309),a
4384,52.2246806,0.0992342,2,Randal Way (804),a
4385,52.2246806,0.0992342,2,Galton Road (146),a
4386,52.2245935,0.1003321,2,Patagonia Way (311),a
4387,52.2248095,0.0994867,2,Galton Road (147),a
4388,52.2247254,0.1005828,2,Patagonia Way (141),a
4389,52.2247554,0.0993807,2,Galton Road (329),a
4390,52.2220815,0.0974032,2,Howes Place (550),a
4391,52.2193243,0.1081493,2,Seaby's Yard (866),a
4392,52.2215987,0.1050978,2,Hoadly Road (566),a
4393,52.2199939,0.1090467,2,Nursery Walk (203),a
4394,52.2147655,0.109148,2,Huntingdon Road (847),a
4395,52.2251427,0.0972408,2,Whitehouse Lane (887),a
4396,52.2165878,0.108621,2,Canterbury Street (178),a
4397,52.2222515,0.1040763,2,Hoadly Road (565),a
4398,52.2234508,0.1089107,2,Carisbrooke Road (534),a
4399,52.2221938,0.0971781,2,Howes Place (551),a
4400,52.2240669,0.0992409,2,Patagonia Way (139),a
4401,52.2192314,0.1038125,2,Sherlock Close (348),a
4402,52.2141526,0.1044752,2,Storey's Way (856),a
4403,52.2138473,0.102294,2,Churchill Road (204),a
4404,52.2140065,0.1015236,2,Churchill Road (208),a
4405,52.2135951,0.1048355,2,Storey's Way (843),a
4406,52.2144008,0.1036552,2,Storey's Way (864),a
4407,52.2149652,0.1018144,2,Storey's Way (868),a
4408,52.2135811,0.1032984,2,Churchill Road (202),a
4409,52.2138231,0.1023768,2,Churchill Road (203),a
4410,52.2140305,0.1014451,2,Churchill Road (209),a
4411,52.2192371,0.1059829,2,Wentworth Road (359),a
4412,52.2140521,0.1048174,2,Storey's Way (851),a
4413,52.2144821,0.1033916,2,Storey's Way (866),a
4414,52.2230099,0.1075819,2,Cliveden Close (438),a
4415,52.2203331,0.1014251,2,Woodlark Road (038),a
4416,52.2208204,0.1020985,2,Woodlark Road (042),a
4417,52.2222515,0.1040763,2,Woodlark Road (046),a
4418,52.2192768,0.1059036,2,Wentworth Road (122),a
4419,52.2199392,0.1091042,2,Nursery Walk (204),a
4420,52.220824,0.1040287,2,Eachard Road (489),a
4421,52.220078,0.1088852,2,Nursery Walk (201),a
4422,52.2164313,0.1073353,2,St Stephen's Place (346),a
4423,52.224992,0.1080671,2,Tavistock Road (779),a
4424,52.2241074,0.1067589,2,Stratfield Close (973),a
4425,52.2242066,0.1069748,2,Tavistock Road (777),a
4426,52.2242441,0.1069969,2,Tavistock Road (778),a
4427,52.223969,0.10808,2,Fontwell Avenue (886),a
4428,52.2175953,0.1036219,2,Oxford Road (055),a
4429,52.2167249,0.1054291,2,Halifax Road (625),a
4430,52.2172434,0.1086306,2,Canterbury Street (170),a
4431,52.216632,0.1085516,2,Canterbury Street (183),a
4432,52.2175885,0.1090782,2,Canterbury Street (203),a
4433,52.2206985,0.10193,2,Woodlark Road (040),a
4434,52.217677,0.1075125,2,Canterbury Street (166),a
4435,52.2166796,0.1084777,2,Canterbury Street (187),a
4436,52.2173213,0.1087354,2,Canterbury Close (734),a
4437,52.2166839,0.1076642,2,St Stephen's Place (347),a
4438,52.2228575,0.1072754,2,Cliveden Close (446),a
4439,52.2193243,0.1081493,2,Seaby's Yard (837),a
4440,52.2210769,0.1083146,2,Windsor Road (776),a
4441,52.218382,0.1020395,2,Huntingdon Road (901),a
4442,52.2168651,0.1081666,2,Canterbury Street (194),a
4443,52.2168155,0.1080169,2,Piggy Lane (735),a
4444,52.218815,0.1011975,2,Huntingdon Road (231),a
4445,52.218815,0.1011975,2,Huntingdon Road (233),a
4446,52.2175117,0.1038004,2,Huntingdon Road (242),a
4447,52.2147655,0.109148,2,Huntingdon Road (245),a
4448,52.2170157,0.104864,2,Huntingdon Road (067),a
4449,52.2157391,0.1072547,2,Huntingdon Road (072),a
4450,52.221463,0.1090582,2,Warwick Road (781),a
4451,52.2229337,0.0984263,2,Falmouth Close (830),a
4452,52.2228745,0.0983284,2,Falmouth Close (831),a
4453,52.2201433,0.1086359,2,Richmond Road (918),a
4454,52.220412,0.0977123,2,Horse Chestnut Avenue (617),a
4455,52.2201479,0.108692,2,Richmond Road (921),a
4456,52.2244853,0.1001213,2,Patagonia Way (310),a
4457,52.2235109,0.1089189,2,Carisbrooke Road (535),a
4458,52.223399,0.1089283,2,Carisbrooke Road (533),a
4459,52.2233185,0.1090046,2,Carisbrooke Road (531),a
4460,52.2154451,0.1002507,2,Storey's Way (870),a
4461,52.2159033,0.108362,2,Chamberlin Court (682),a
4462,52.2229852,0.1074047,2,Cliveden Close (441),a
4463,52.223224,0.1065515,2,Cliveden Close (444),a
4464,52.2236408,0.1062019,2,Stratfield Close (974),a
4465,52.2225594,0.1036438,2,Hoadly Road (554),a
4466,52.2235465,0.1061969,2,Stratfield Close (975),a
4467,52.2236694,0.1090524,2,Carisbrooke Road (068),a
4468,52.2190693,0.1078056,2,Seaby's Yard (836),a
4469,52.215075,0.0978475,2,Churchill Road (404),a
4470,52.2181588,0.102454,2,Huntingdon Road (900),a
4471,52.216452,0.1075688,2,Piggy Lane (737),a
4472,52.2251569,0.1001679,2,Galton Road (149),a
4473,52.2233028,0.0989945,2,Falmouth Close (145),a
4474,52.223598,0.1089713,2,Carisbrooke Road (536),a
4475,52.2190693,0.1078056,2,Seaby's Yard (867),a
4476,52.2163624,0.1061055,2,Huntingdon Road (846),a
4477,52.216853,0.1081551,2,Piggy Lane (732),a
4478,52.2168399,0.1080698,2,Piggy Lane (734),a
4479,52.2192546,0.1003231,2,Huntingdon Road (709),a
4480,52.2237505,0.097489,2,Shrewsbury Road (126),a
4481,52.2192548,0.1074215,2,Richmond Road (912),a
4482,52.2180725,0.1026279,2,Huntingdon Road (234),a
4483,52.2155897,0.1089629,2,Benson Street (228),a
4484,52.216097,0.1079779,2,Priory Street (706),a
4485,52.2165064,0.1066786,2,Westfield Road (218),a
4486,52.2198548,0.1066988,2,Oxford Road (069),a
4487,52.2228745,0.0983284,2,Plymouth Close (462),a
4488,52.219119,0.1062186,2,Wentworth Road (123),a
4489,52.2188117,0.106805,2,Wentworth Road (124),a
4490,52.2151056,0.0977263,2,Churchill Road (403),a
4491,52.2149402,0.098303,2,Churchill Road (405),a
4492,52.2189985,0.1079521,2,Seaby's Yard (957),a
4493,52.2209627,0.1082364,2,Oxford Road (076),a
4494,52.2172432,0.1046282,2,Richmond Road (489),a
4495,52.2165064,0.1066786,2,St Christopher's Avenue (494),a
4496,52.222909,0.0985819,2,Plymouth Close (713),a
4497,52.222757,0.0988823,2,Plymouth Close (714),a
4498,52.224286,0.0983027,2,Lawrence Weaver Road (137),a
4499,52.2162418,0.1063225,2,Huntingdon Road (071),a
4500,52.2228006,0.0990405,2,Beagle Road (694),a
4501,52.2227603,0.0990204,2,Plymouth Close (715),a
4502,52.2244711,0.0988036,2,Falmouth Avenue (042),a
4503,52.2252596,0.0984255,2,Randal Way (800),a
4504,52.2235823,0.106127,2,Stratfield Close (010),a
4505,52.2227603,0.0990204,2,Beagle Road (695),a
4506,52.2248011,0.0981635,2,Shrewsbury Road (121),a
4507,52.2248601,0.0982761,2,Shrewsbury Road (120),a
4508,52.2194613,0.1047626,2,Marion Close (339),a
4509,52.2229337,0.0984263,2,Plymouth Close (463),a
4510,52.2167249,0.1054291,2,Huntingdon Road (069),a
4511,52.2235871,0.0972486,2,Lawrence Weaver Road (134),a
4512,52.2250632,0.0986988,2,Randal Way (801),a
4513,52.2247616,0.099121,2,Randal Way (803),a
4514,52.2243163,0.0983847,2,Lawrence Weaver Road (076),a
4515,52.2232664,0.1006499,2,Falmouth Avenue (280),a
4516,52.2205282,0.0978258,2,Huntingdon Road (054),a
4517,52.222862,0.0980723,2,Howes Place (547),a
4518,52.2197447,0.1025393,2,Sherlock Road (913),a
4519,52.2203331,0.1014251,2,Sherlock Road (915),a
4520,52.2185354,0.1017545,2,Sherlock Road (906),a
4521,52.2198448,0.1091685,2,Nursery Walk (206),a
4522,52.216853,0.1081551,2,Canterbury Street (193),a
4523,52.2166327,0.1069243,2,St Stephen's Place (348),a
4524,52.2236128,0.1082863,2,Tavistock Road (771),a
4525,52.2166562,0.1085175,2,Canterbury Street (185),a
4526,52.2234674,0.1086264,2,Tavistock Road (770),a
4527,52.2237642,0.1079248,2,Fontwell Avenue (885),a
4528,52.222973,0.1074601,2,Cliveden Close (440),a
4529,52.2233204,0.1066777,2,Cliveden Close (443),a
4530,52.2180095,0.1027548,2,Marion Close (338),a
4531,52.2166511,0.1063891,2,St Christopher's Avenue (496),a
4532,52.2167078,0.1063384,2,St Christopher's Avenue (497),a
4533,52.2252328,0.09736,2,Whitehouse Lane (694),a
4534,52.2233521,0.1089645,2,Carisbrooke Road (532),a
4535,52.2232867,0.1090673,2,Carisbrooke Road (530),a
4536,52.2169706,0.1012333,2,Storey's Way (881),a
4537,52.2180311,0.1023228,2,Storey's Way (883),a
4538,52.2181588,0.102454,2,Storey's Way (885),a
4539,52.2139906,0.1016106,2,Churchill Road (206),a
4540,52.2231399,0.1048797,2,Windsor Road (678),a
4541,52.2169027,0.1061083,2,St Christopher's Avenue (500),a
4542,52.2229765,0.1075279,2,Cliveden Close (439),a
4543,52.2156258,0.0998523,2,Storey's Way (873),a
4544,52.2185826,0.1016597,2,All Souls Lane (183),a
4545,52.2174759,0.1004629,2,All Souls Lane (185),a
4546,52.2205282,0.0978258,2,Horse Chestnut Avenue (304),a
4547,52.2213717,0.1055126,2,Hoadly Road (562),a
4548,52.216775,0.1063207,2,St Christopher's Avenue (498),a
4549,52.2234508,0.1089107,2,Tavistock Road (766),a
4550,52.224164,0.1069843,2,Stratfield Close (971),a
4551,52.2222515,0.1040763,2,Hoadly Road (557),a
4552,52.2215987,0.1050978,2,Eachard Road (488),a
4553,52.2198908,0.109131,2,Nursery Walk (205),a
4554,52.2231873,0.1048066,2,Windsor Road (677),a
4555,52.2168438,0.1081596,2,Canterbury Street (190),a
4556,52.2160536,0.1085526,2,Chamberlin Court (683),a
4557,52.2234456,0.108737,2,Tavistock Road (768),a
4558,52.2235632,0.1082294,2,Cliveden Close (437),a
4559,52.215728,0.0999567,2,Storey's Way (878),a
4560,52.21586,0.1000924,2,Storey's Way (879),a
4561,52.2214926,0.1090126,2,Warwick Road (874),a
4562,52.2139238,0.1049891,2,Storey's Way (848),a
4563,52.2142725,0.1040736,2,Storey's Way (860),a
4564,52.21525,0.1008984,2,Storey's Way (869),a
4565,52.2154857,0.1001179,2,Storey's Way (871),a
4566,52.2139685,0.101799,2,Churchill Road (205),a
4567,52.2139981,0.1015657,2,Churchill Road (207),a
4568,52.2140995,0.1012623,2,Churchill Road (210),a
4569,52.2142465,0.1008218,2,Churchill Road (212),a
4570,52.2234526,0.1003042,2,Falmouth Avenue (090),a
4571,52.2197214,0.0993948,2,Huntingdon Road (055),a
4572,52.2156616,0.107401,2,Huntingdon Road (073),a
4573,52.2156537,0.1074165,2,Huntingdon Road (074),a
4574,52.2141968,0.1043207,2,Storey's Way (858),a
4575,52.2241832,0.0991398,2,Falmouth Avenue (044),a
4576,52.2172842,0.0869092,2,Burkitt Lane (917),a
4577,52.2169183,0.0881367,2,Burkitt Walk (137),a
4578,52.2226176,0.0938461,2,Whitehouse Lane (641),a
4579,52.2221933,0.094528,2,Huntingdon Road (575),a
4580,52.2192027,0.0870549,2,Ryle Yard (770),a
4581,52.2189638,0.086762,2,Ryle Yard (764),a
4582,52.219831,0.0867536,2,Ryle Road (889),a
4583,52.2170566,0.0855034,2,Turing Way (926),a
4584,52.2186916,0.0874682,2,Eddington Place (963),a
4585,52.2188455,0.0872077,2,Eddington Place (081),a
4586,52.2234268,0.097043,2,Lawrence Weaver Road (973),a
4587,52.2229825,0.0927591,2,Huntingdon Road (884),a
4588,52.2191412,0.0867516,2,Ryle Yard (762),a
4589,52.2136814,0.092745,2,Madingley Rise (270),a
4590,52.2217734,0.0953732,2,Huntingdon Road (896),a
4591,52.2160789,0.0873482,2,Eddington Avenue (821),a
4592,52.2161708,0.0873938,2,Eddington Avenue (823),a
4593,52.2147936,0.0859777,2,Eddington Avenue (854),a
4594,52.2219583,0.0950225,2,Huntingdon Road (895),a
4595,52.2158778,0.0871903,2,Eddington Avenue (819),a
4596,52.2187766,0.0880613,2,Eddington Avenue (880),a
4597,52.2189874,0.0880748,2,Eddington Avenue (883),a
4598,52.2186378,0.0859408,2,Pheasant Drive (128),a
4599,52.2197826,0.086758,2,Ryle Yard (750),a
4600,52.2186772,0.086083,2,Ridgeway Corner (504),a
4601,52.2135325,0.0852889,2,Madingley Road (376),a
4602,52.2227681,0.0932249,2,Huntingdon Road (220),a
4603,52.222765,0.0939956,2,Whitehouse Lane (676),a
4604,52.2166263,0.0865352,2,Burkitt Lane (899),a
4605,52.2188562,0.0859524,2,Pheasant Drive (123),a
4606,52.2188598,0.0880364,2,Eddington Avenue (881),a
4607,52.2184723,0.0874848,2,Market Square (397),a
4608,52.2134138,0.0926567,2,Madingley Rise (269),a
4609,52.2184288,0.0866929,2,Market Square (382),a
4610,52.213919,0.0953153,2,Observatory Drive (224),a
4611,52.2224426,0.095701,2,Lawrence Weaver Road (959),a
4612,52.2230706,0.0965667,2,Lawrence Weaver Road (981),a
4613,52.2170231,0.0869196,2,Burkitt Lane (910),a
4614,52.2148677,0.0860976,2,Eddington Avenue (853),a
4615,52.2134228,0.0869032,2,Madingley Road (541),a
4616,52.2213776,0.0960954,2,Huntingdon Road (897),a
4617,52.2188598,0.0880364,2,Eddington Avenue (882),a
4618,52.2168248,0.0942502,2,Horse Chestnut Avenue (314),a
4619,52.2226606,0.09517,2,Burlton Road (404),a
4620,52.222163,0.0945918,2,Huntingdon Road (107),a
4621,52.2186705,0.0856936,2,Pheasant Drive (148),a
4622,52.2199236,0.0873496,2,Turing Way (916),a
4623,52.2224601,0.0939742,2,Huntingdon Road (889),a
4624,52.2199146,0.0867495,2,Ryle Road (886),a
4625,52.2199146,0.0867495,2,Turing Way (955),a
4626,52.2188323,0.0883228,2,Community Square (448),a
4627,52.2197127,0.0866638,2,Ryle Yard (755),a
4628,52.2186992,0.0890882,2,Community Square (124),a
4629,52.216698,0.0866144,2,Burkitt Lane (902),a
4630,52.2196159,0.0867076,2,Ryle Yard (758),a
4631,52.2225257,0.0954334,2,Burlton Road (405),a
4632,52.2190424,0.0859111,2,Pheasant Drive (120),a
4633,52.2188636,0.0880942,2,Community Square (475),a
4634,52.2240275,0.0969397,2,Shrewsbury Road (125),a
4635,52.2142574,0.0853375,2,Eddington Avenue (870),a
4636,52.2189099,0.088339,2,Community Square (446),a
4637,52.2188109,0.0885951,2,Community Square (451),a
4638,52.2187669,0.0858434,2,Pheasant Drive (116),a
4639,52.2189503,0.0865008,2,Ridgeway Corner (520),a
4640,52.222848,0.0948265,2,Burlton Road (401),a
4641,52.223377,0.0957272,2,Yeoman Drive (336),a
4642,52.2198583,0.0880563,2,Eddington Avenue (813),a
